t,x,y,z,v_x,v_y,v_z,ekt,v_magnitude,theta_f,phi
8.1,0.891288817,1.689396977,33.220928192,-0.231205955,0.537186563,1.129385233,3.900741319261898,1.2718241236954422,27.376476057421495,113.28712121798821
11.7,5.816815853,1.794562936,32.418170929,-0.83919704,0.307414711,0.446160316,2.406261633308195,0.9989066543262163,63.471132274239366,159.88120404724305
29.0,1.802427053,2.375210524,31.386943817,-0.1041862,-0.433606654,0.133237764,0.522390399761143,0.46542646725259984,73.36520584872169,256.48919939662335
8.1,1.147137165,0.756975114,32.822093964,0.92870307,1.252880812,0.675225198,6.964815072876141,1.699449554802773,66.58925835038492,53.452156069832085
12.9,0.973121762,1.786279798,32.049880981,0.069180623,-0.310520947,0.360268623,0.557070404117778,0.4806274002205462,41.44600218048261,282.5597448118903
8.0,2.508039474,1.680125475,34.258205414,-0.621763706,-0.353793651,1.068680525,3.9882835888914383,1.286016375518228,33.79832693652223,209.64057945392722
9.5,5.899599552,2.009902,32.402153015,0.580282569,0.041291311,0.768672287,2.2410123971220206,0.9639968449383789,37.11931832700692,4.070149739077351
7.9,0.805536628,5.282993317,32.771148682,-0.251400381,-0.41212979,0.891443193,2.4783895377453744,1.013767271970458,28.437496323790764,238.61668643562257
7.4,4.234291553,4.264993191,31.042131424,-0.324644536,0.550451994,0.719858468,2.234495881374004,0.962594248063294,41.59710170660842,120.53117330560315
13.8,5.629930019,1.887241125,33.369670868,-0.033134941,0.104174197,0.660510898,1.0809085424140448,0.6694959551875087,9.397470748664382,107.6444332517807
9.2,3.198840141,0.785539091,35.301261902,0.911945462,0.013064257,1.084528327,4.842397046649702,1.4170451272061784,40.06231025489816,0.8207459989965287
8.3,5.442603588,3.961616278,32.43850708,-0.381635457,0.451991886,0.676477194,1.9474656805109882,0.8986454701669337,41.16873080167088,130.1757869726564
8.0,3.958143234,5.432274342,32.249320984,-0.341836959,-0.22689724,0.677855313,1.514014522669108,0.7923526294651349,31.18531318426579,213.57456255143606
7.9,5.476038933,2.268163443,33.20124054,0.652589142,-0.759476066,0.845945776,4.143737263755802,1.3108397075979101,49.808342545470495,310.67122475428
8.2,0.907507777,2.287414312,34.280403137,0.581415057,-1.291428447,0.92038691,6.879963333840671,1.6890657081139542,56.9815626968543,294.2377893977297
17.4,1.975675583,5.144381523,32.790317535,0.186027348,0.034035072,0.530821323,0.7657478412509613,0.5635031830268828,19.60940938536006,10.36801509437305
13.3,2.068153381,0.860140681,32.659107208,-0.006920023,-0.482461244,0.477582604,1.1114796504217208,0.6788975492103126,45.29410293000479,269.178253318892
9.1,3.39737463,2.27948451,36.047519684,-0.624190807,0.073393874,1.092206717,3.8293111023694997,1.2601255242807985,29.91750844385542,173.29381543332852
8.9,2.539194822,2.138712645,32.001487732,0.366168767,0.74934268,0.580835402,2.491025243297234,1.0163482583309642,55.145632318085454,63.957400460030044
8.2,4.612589836,3.833479166,33.51392746,0.629193544,-0.466470659,0.83599937,3.1648327475811064,1.1455890791027867,43.13414038088426,323.4475517360277
8.7,3.585640192,0.96993655,31.82201767,0.605697572,-0.186533019,0.826110125,2.6143950554288486,1.0412118202034901,37.49446310552328,342.88305403906145
22.299999,0.24130401,5.074952126,31.963178635,0.185307711,0.314581245,0.264893025,0.49067109877038,0.45107496290024807,54.03801547628833,59.49929736821116
10.1,2.734463692,2.202606201,33.25138092,-0.933893979,-1.570735931,0.604762316,8.93498368137897,1.9248653947225953,71.68842758959441,239.26605153482723
7.5,3.22188735,5.528882027,34.280952454,0.631107807,-0.205541164,1.194626212,4.503960539189664,1.3666294379063746,29.056577070536065,341.9604444533663
8.0,2.108443737,5.962449551,34.018558502,1.036880612,-0.184694096,0.99155432,5.045921643139404,1.446517639764346,46.72688166791078,349.90013238288986
17.299999,4.887519836,0.581399381,31.694417953,-0.254618496,0.437147915,0.26369381,0.7848651799919948,0.5704939119100794,62.46953400628201,120.21882654608316
8.2,5.629637241,0.945126534,33.887889862,0.000242684,-0.241632774,1.175147057,3.4710556528292806,1.199732079233618,11.619173396868913,270.0575450260734
8.5,1.49250412,0.095165573,33.618385315,-1.009971142,-0.031910066,0.862121344,4.254697718961724,1.3282745091905042,49.52971513427782,181.80965972751952
8.7,5.837599277,5.219544888,33.291236877,-0.274669349,0.104115598,0.799838483,1.7508323176681084,0.8520709523946483,20.165729405242853,159.24038904562633
8.5,5.027249336,0.957471788,32.598773956,0.011865734,0.051021438,0.859498262,1.7881057699515526,0.861093052555859,3.4876385226406854,76.90780511801427
7.8,5.261201859,2.094913483,32.119560242,0.293757409,-0.003128913,0.506023169,0.8256185024880406,0.5851176403115509,30.13750437977687,359.38974567200336
12.5,3.382506371,4.447591305,31.555980682,1.285641909,-0.199981615,0.254728645,4.238881144373543,1.3258033214239238,78.92279487060124,351.15849553101276
13.1,3.063661575,0.524902225,32.469501495,0.162463024,-1.153340816,0.388988256,3.636351881036292,1.2279662598478396,71.53203495864938,278.01809923988947
8.5,2.057745457,3.842684269,33.027553558,-1.017386794,0.342602849,0.815669835,4.38361028406676,1.348246965684493,52.772203109587956,161.3891565577693
13.2,3.276911974,0.399295419,31.907152176,0.619095504,-1.11350739,0.327752978,4.17339724171421,1.3155226965907867,75.57320803921145,299.07348532908986
14.0,0.131489545,2.88167429,32.201511383,0.1919965,0.598266125,0.411693364,1.3607707029027134,0.7511833586391554,56.7659947013952,72.20744417293957
21.4,4.294979572,1.275980592,31.387828827,-0.377591342,-0.265653014,0.145876929,0.5653277935638027,0.48417643872364985,72.46497325608037,215.12816320169043
14.8,1.077780366,5.107044697,31.730863571,0.024933979,-0.174614161,0.271433949,0.25270009357572926,0.323710051126376,33.01694175537343,278.1265968936959
9.0,2.026224375,4.137441635,31.649887085,1.164603114,0.041362558,0.45913583,3.7832524028212506,1.252524245167569,68.49586230631701,2.034087192830043
7.5,1.938600779,5.599298954,31.477554321,0.720940709,-1.134920835,0.605711043,5.24432656548648,1.474681889501145,65.74866239550892,302.4251155392553
24.299999,5.424053192,5.885045528,31.971460342,-0.275146544,0.35801667,0.229212537,0.6183649067542337,0.5063792489735427,63.08617107278741,127.5433576881046
8.5,4.827723026,4.046080112,31.020141602,-0.717312098,-0.00040231,0.443557739,1.7152751646599214,0.8433743389606361,58.26897888193584,180.03213477467233
8.5,5.243691921,3.785109997,31.787033081,-0.214065775,-0.495824546,0.640961766,1.6940967197459689,0.8381516103404535,40.11680119870348,246.64835824630148
7.5,0.159831926,3.066434622,32.8841362,0.977969885,0.41948238,0.863096118,4.527230500406319,1.370155272954145,50.955353662750426,23.21603188188186
7.5,0.236680806,4.219355106,31.027767181,0.66643095,0.387675375,0.665812075,2.5025146126520883,1.0186894162182596,49.18666768394322,30.187366272343354
13.5,3.671248436,5.930498123,32.615447998,-0.909351349,0.444725305,0.395057529,2.847466899635955,1.0866328377400754,68.68093724699288,153.9386975492481
8.8,4.756123543,3.125627279,33.315746307,0.110103317,0.146699935,0.720415533,1.332714247759531,0.7433990526837393,14.284341028036874,53.110518975624075
8.9,3.5797019,4.00131464,32.312404633,1.602378488,0.993827522,0.58588624,9.401532800568923,1.9744803489807552,72.73873514770416,31.808025687363966
7.4,0.143096343,2.808071613,31.029430389,0.354446918,1.253150225,0.545518816,4.807651669499083,1.4119521531225097,67.27193606463841,74.20672472477884
8.0,1.011004329,4.056034088,31.262584686,0.010863449,1.567891002,0.556215584,6.674580429690447,1.6636634228596843,70.46808992240301,89.60302098944436
14.5,4.551629543,2.945708036,31.627967834,-0.301109701,0.21335426,0.350187987,0.6241496288757439,0.50874229088564,46.5011018436343,144.68014323286292
11.8,0.383056223,0.905348539,32.6938591,-1.252026439,-0.620615482,0.517010152,5.353681349724014,1.4899776098063273,69.69656413799154,206.36709970733673
20.700001,3.842420101,3.836263657,31.657615662,-0.662311673,-0.593178511,0.193311542,1.9964756542190965,0.9098828772840237,77.73358649436935,221.8482093457751
13.0,3.626046658,3.368098497,33.64427948,0.258044392,0.173296183,0.548612058,0.9588098579164547,0.630550287818517,29.5352215402756,33.88432531281785
14.8,3.489801407,5.091090202,32.745113373,-0.195079669,0.584970772,0.362229288,1.2333947873524467,0.7151621763183597,59.5690564993677,108.4428302570197
12.2,4.785667419,4.205598831,32.295532227,-1.137486458,1.011524796,0.41323939,5.999468816851352,1.5772839466956479,74.81157069171667,138.35448391229608
8.1,5.57608223,0.935613096,32.193122864,-0.541970432,1.128451228,0.629364371,4.734400785918432,1.4011543935702446,63.309196148468,115.65395548022093
8.6,0.911751866,4.449151516,31.538639069,-0.04688042,-0.458437681,0.753439367,1.881076396335923,0.8831951997635601,31.451337029440115,264.16115728242545
18.9,2.353880644,0.455809116,31.868246078,0.345336288,-0.611775458,0.232326403,1.3203184156453316,0.7399337269996868,71.7005876433883,299.4439496519138
13.1,1.202981949,1.626758218,31.80439949,-0.267503738,-0.0399253,0.322366148,0.42701531221900657,0.42079949239563086,39.99681504695618,188.48881166431093
14.1,3.783939838,2.877934217,31.806343079,-0.307312667,1.12253201,0.270726979,3.443215055738184,1.1949109949832077,76.90498017358962,105.31057301319834
8.0,1.705478787,2.988624811,33.06879425,0.90733552,0.371451288,0.825636566,3.961928983227958,1.281760330298454,49.89857118936744,22.26355054565488
30.5,4.770577908,1.182009935,31.694231033,-0.122345053,0.130640537,0.217385516,0.19121453301183242,0.2815878627849706,39.46627216121956,133.12192471188035
8.8,1.19219625,1.131064534,33.790279388,0.02719439,-0.03850602,0.837520003,1.6969034583016593,0.8388456376764634,3.221556429117524,305.23116671740183
9.4,1.293933988,3.21882391,31.029457092,-0.794499397,-0.775684834,0.624875009,3.91484499259536,1.2741212777454591,60.63075397562967,224.31349236323874
9.0,2.524583578,4.048511982,33.46811676,-0.22163336,0.283753335,0.694784343,1.4767319849179772,0.782535995764063,27.394137113974274,127.99259625166684
7.2,4.474333763,2.867092848,32.263011932,0.512386739,0.793382883,0.872580647,3.987211510396262,1.285843518807551,47.26522234353602,57.144602822886554
7.8,4.247162819,0.249061346,31.035451889,0.721266329,-0.643255889,0.543429017,2.964540578389132,1.1087462976713396,60.650921321843775,318.272067528112
7.3,5.783331394,4.947814465,36.480869293,1.362419963,-0.069077581,1.442193508,9.503563114020077,1.9851654798265757,43.40745338334056,357.0974679705105
20.9,5.371103764,4.013097286,31.77652359,-0.289853156,0.48935923,0.25682652,0.9391643217537393,0.6240570241609845,65.6981772599289,120.63875173421053
9.7,2.258291006,3.961326361,33.745140076,1.060270667,-0.023660129,0.804180503,4.271884222142425,1.3309545335623807,52.82774333734131,358.7216466277731
7.7,0.527382314,5.168522835,38.334114075,-0.460341454,0.123938508,1.823850036,8.569870917663847,1.8851270413033976,14.648716445275475,164.93146260784783
14.5,4.126251698,3.00205636,32.529129028,0.674621522,0.17884995,0.661834538,2.230972082881576,0.9618349433506107,46.52044052667928,14.84819827193843
10.0,4.491304874,4.685854435,32.014743805,-0.088053994,-1.000004172,0.981540382,4.753571830700894,1.4039883800706698,45.64446768645389,264.96787746355386
13.8,4.602470398,1.388909817,33.073356628,0.031066904,0.341989666,0.506050825,0.9019359397949702,0.6115631787952226,34.16017673771767,84.80940377853005
8.4,4.731843472,1.027429581,31.029655457,-0.605178356,-0.062878929,0.540647507,1.597626292197427,0.813937546196491,48.37617640359039,185.93183186450182
7.7,1.012125731,2.991499901,33.135410309,0.967843473,-0.285527527,0.803682387,4.013156655872637,1.290020285141848,51.46447136563543,343.56319454140777
12.9,0.648133755,5.95705843,32.929290771,-0.477413684,0.366967738,0.607903659,1.765569424077584,0.8556494638745921,44.72774624973558,142.4520394755831
7.9,1.455426097,5.713589668,33.904029846,0.741908729,0.20801492,0.853588641,3.188798550436306,1.1499184045632231,42.071976408527085,15.6623302229346
8.8,3.451342583,1.312203407,34.682090759,0.418248951,-0.781610131,0.905119479,3.870720763671866,1.2669206183339463,44.40392271284202,298.1517695621268
8.5,5.517138958,4.876728535,35.411392212,0.588783026,0.546495557,1.01125133,4.022319903330151,1.2914921981774514,38.46299793154245,42.86680210714809
17.6,1.665755987,1.293383598,31.568254471,1.646411777,0.593047202,0.183179155,7.4659375454961445,1.7595258810460392,84.02427418563744,19.80931832251781
8.4,0.410870433,1.125892401,31.326126099,-0.213023067,-0.773625791,0.441908181,2.023657675476323,0.9160559655442406,61.157533804329525,254.60474846694513
8.2,0.55128628,5.589561462,33.196243286,0.066600353,1.031199455,0.816745996,4.183723373015835,1.317149173402183,51.677572123070995,86.30466576932866
21.200001,4.442834854,5.061377048,31.834266663,-0.950326502,-0.631798089,0.195784792,3.232950405988407,1.157851877593197,80.26490438932761,213.61683925294454
8.0,3.726750851,4.265434742,31.432582855,1.282973409,-0.443246245,0.542799473,5.153731564139299,1.461888938940561,68.20418134973528,340.94080936248776
7.9,4.675444603,2.757791281,37.065498352,1.005405545,-0.091176957,1.615671992,8.752774941904917,1.9051376677651866,31.998659479669385,354.81820636492574
13.4,3.701337337,4.680136204,32.085216522,0.834078133,-0.206672624,0.326674551,2.0380247048229556,0.9193020002865558,69.18506438930709,346.0832263544376
8.5,2.652920723,4.097592354,36.592002869,0.135150433,0.566944122,1.280255675,4.77180903925791,1.406679021802822,24.47717892302517,76.5918435945648
7.8,5.124119282,5.812266827,32.596004486,-0.763728917,-0.394481152,0.759418547,3.172644735118486,1.1470020782338763,48.54054040831876,207.31725170277517
8.3,3.002476454,4.284142017,35.464595795,0.748784244,0.344174683,1.197110772,5.093657858765912,1.453343819238668,34.54368145063458,24.685624399530923
13.6,3.208576918,4.91393137,33.035083771,-0.394140184,-0.085683525,0.598084867,1.2549459757710522,0.7213831570215562,33.99557882355569,192.26489536682226
15.6,4.246414185,4.743580341,32.391880035,0.115452565,-0.624938369,0.363740265,1.293025467480612,0.732246024363212,60.21505208475261,280.466942161232
9.3,3.03175211,1.550601721,32.4310112,0.138416827,0.131954148,0.569221854,0.8695613938360868,0.600486997563104,18.570287700000467,43.63071938795832
8.2,3.535875082,0.341436207,32.881603241,0.025122933,-0.122029252,0.732950449,1.332946982941566,0.7434639606568052,9.647053590051271,281.6333022419503
12.4,1.889068007,2.656950951,33.11674881,1.163233519,-0.231274635,0.477323055,3.9414983175671505,1.2784512017883356,68.07698811534989,348.7550650197373
12.4,0.278824598,3.142877817,31.759990692,1.422433496,0.197350785,0.319735646,5.2197496562447325,1.4712223714333383,77.44794467511866,7.898886607885572
7.9,4.296042919,4.58095026,32.332874298,1.148681164,-0.437516391,0.722002923,4.900660473594267,1.4255445379722809,59.57067301358043,339.14887133782753
8.3,5.659035206,4.673520565,33.434513092,1.673921227,0.260339737,0.763094902,8.32485666041696,1.857983552758421,65.75047252502584,8.840210087749085
16.1,3.277940989,3.433588028,34.019031525,-0.164721966,-0.003116226,0.746287107,1.408545671741799,0.7642561632213493,12.449026810981524,181.08379778631357
11.2,0.914532125,3.888911247,32.54416275,0.33943671,0.654144287,0.600928426,2.1805964888708043,0.9509137718453761,50.80598213934662,62.57511581530309
18.299999,2.043764591,1.343720913,33.488864899,0.411626965,-0.25106287,0.501337528,1.1667200301606098,0.6955635413022299,43.88236253786234,328.6198096622631
10.4,1.463484287,4.228991508,35.275794983,0.139599085,-0.317823797,0.838566422,1.9863632906469928,0.9075756247157679,22.48747922288446,293.7127243777667
14.1,5.848217487,4.523190022,32.178405762,1.136769533,0.194959745,0.293409705,3.415557779439787,1.190102318422954,75.72704541675122,9.731738814151129
18.200001,5.547587395,3.164902925,34.553600311,-0.37484327,0.028466683,0.9856264,2.683497927555386,1.0548825666785262,20.87709106328529,175.65712875954557
12.5,1.331664443,5.258217335,32.240146637,0.116794005,-0.169406131,0.364666551,0.42279213470409704,0.41871347033808787,29.43410257998334,304.58362178803173
8.1,1.693207264,3.302443743,37.924926758,0.302832782,0.424455464,1.685478568,7.506395364675482,1.7642868638519773,17.189728384487097,54.49359093026493
12.5,0.372597754,2.926039219,33.925998688,0.001260556,0.20817031,0.69281435,1.2620226919808446,0.7234142592822232,16.724265044118322,89.65305496310259
78.0,2.484442234,4.721889973,31.104919434,0.308676332,0.222424626,0.032235987,0.3515843707247306,0.38182843142709827,85.15702073068405,35.775600324893674
14.1,5.385313511,5.34797287,32.671520233,-0.642344594,0.054609552,0.342726082,1.285467021213101,0.7301026968130828,62.003232698648176,175.14062834283925
7.3,4.948624611,2.035398722,32.108654022,-0.210355937,0.228957206,0.860081494,2.017032393289558,0.9145551917362595,19.874933820887545,132.57544704810482
14.7,5.563230991,1.101185083,32.381031036,-0.918677628,-0.304122299,0.409334719,2.6623648033689387,1.0507206427569418,67.07192945392383,198.3167921551223
7.7,3.468178272,5.138435364,32.959335327,0.810366869,0.542843759,1.092191339,5.1709413665850334,1.4643277399696852,41.76651914410035,33.81710541603519
7.4,2.313052654,2.522208691,35.896709442,0.469729871,-0.206071511,1.434477448,5.596773159971688,1.5234294103029822,19.67616247331361,336.31283466017874
7.7,1.92817831,1.363659501,32.386268616,0.346687883,-0.107316598,0.824004292,1.9550107193988275,0.9003845920825926,23.7702257433355,342.8001853282783
7.5,3.040929794,3.585583448,31.354286194,-0.603756368,0.503492177,0.714686215,2.7221434050313844,1.06245118010748,47.72600407528091,140.17416801682646
8.5,0.740161121,1.956779718,33.198726654,0.077706933,0.170071661,0.8454808,1.808167968825813,0.8659102265709797,12.470585982275033,65.44400721881789
13.6,1.532863498,1.980052352,32.201530457,1.316538692,0.01475342,0.309932619,4.412018466008537,1.3526085979524773,76.75373382931674,0.642042138794011
11.7,2.544852018,0.829445243,31.689712524,0.714003921,-0.618549228,0.301186055,2.370820027963529,0.9915229631174627,72.31635885149053,319.0972663387916
8.8,0.146394834,3.582793236,31.724000931,-0.607900083,0.207574129,0.573502302,1.7882340036031954,0.8611239285612813,48.24146761597481,161.14696861859397
8.0,5.474791527,5.188811779,34.617023468,-0.821674228,-0.069742732,1.066580653,4.383217191089442,1.3481865134246545,37.70946728753619,184.8515690725983
7.6,4.676928997,3.190816402,31.826179504,0.516121745,-0.562709033,0.716351271,2.643478614975229,1.046987227689505,46.8270800461907,312.5273252336546
13.2,5.513355732,2.994782448,32.617031097,1.03269577,0.647038877,0.411171108,3.9891117660902204,1.2861498908678028,71.35573460971364,32.06933414849118
20.4,1.380934596,0.653004944,31.730962753,0.312056273,0.844194293,0.179720774,2.031336346619357,0.9177922850294502,78.70745379077192,69.7131758753635
9.2,2.954391479,4.272433281,31.795661926,-0.486356109,-0.799954712,0.536699772,2.8082687179545958,1.0791276343776368,60.17543491381791,238.70125397128083
12.1,1.016162276,2.589780569,33.118057251,0.464266896,0.754622459,0.616076291,2.808346734400304,1.0791426238829593,55.187393711158514,58.3988950140855
13.7,0.809907496,0.327928871,32.739944458,0.880252123,-1.155929565,0.469682932,5.622773931063738,1.5269639864447404,72.08578656263505,307.28964103540534
7.9,2.312766314,0.952127516,32.7029953,0.14152211,-0.008917964,0.712156892,1.2715416985669787,0.7261373675303159,11.26129871037506,356.39429493101375
7.2,1.643231511,2.214839697,35.292346954,-0.035497412,0.29617396,1.312091112,4.366228652248905,1.3455713162185703,12.808048304247745,96.83448453449961
22.9,4.257492542,2.699048519,32.89226532,-0.176002964,0.243212163,0.352030247,0.516199268648964,0.4626602364271268,40.45790859753827,125.89176304837486
7.3,5.803009987,1.178882957,31.492431641,-0.411975622,-0.040620092,1.392275572,5.087862745858414,1.4525168409985139,16.559096105661126,185.6310652738522
8.9,5.285984516,5.533319473,31.82967186,-0.102327563,0.368105263,0.69166106,1.5056820701172424,0.7901692456164956,28.915612841557394,105.53510707220391
10.0,3.432965755,1.871875525,32.258426666,-0.714998424,0.372504085,0.581804216,2.383746801901387,0.994222402392717,54.183926758551785,152.48112243833248
26.5,2.634807587,1.82871294,31.662319183,0.52352351,-1.096685052,0.1317458,3.6031952190805905,1.222355073053899,83.81262449346164,295.5183656022275
9.0,1.180976987,2.801940441,31.412942886,0.639222622,0.186932117,0.540708601,1.77468251440214,0.8578548642037496,50.927509969612956,16.300853898841467
8.6,1.579835653,3.882451296,36.150730133,0.464170814,0.05799273,1.259176493,4.351231273793885,1.3432584047107445,20.379850653713515,7.121537697582653
15.5,0.971731544,5.350325584,33.409553528,-0.099890232,0.447009295,0.660144091,1.5568503242498055,0.8034834093792026,34.75445247453913,102.5965594101279
6.9,2.202778578,1.65616703,33.657592773,-0.371966124,-0.818951547,1.11970222,4.974444347668902,1.436235877288339,38.775222748969355,245.57254799192563
12.9,1.487447739,3.959634542,32.470218658,0.278270274,0.21602504,0.406112909,0.6970023481023087,0.5376140419999081,40.939786914152684,37.822681247260846
7.4,4.555185318,2.496374369,33.180522919,-0.629828095,-0.443784058,0.979366541,3.7445944743967856,1.246108559081664,38.19230094429064,215.16896110980218
7.6,2.306945801,3.336558104,33.268409729,0.885262311,0.62288487,0.973192215,5.109501023636383,1.4556022835543312,48.042138544715144,35.130838350867975
8.2,2.397660017,5.836688042,32.686290741,-0.939124644,0.86362654,0.779289067,5.3900088364569125,1.4950241962945712,58.58351756785367,137.398110443747
8.2,0.325331599,4.216571808,34.023189545,-0.477599025,-0.453742325,0.912044525,3.052536873598336,1.12508139339331,35.84074852919008,223.53266540819814
12.0,2.606422424,2.633612633,32.402362823,1.166144609,-0.274406821,0.47597459,4.007349268976686,1.2890865614212093,68.33161603644123,346.75855577310074
31.1,1.85170579,2.345401287,31.307283401,-0.107279524,-0.382348031,0.114324823,0.41181510134118154,0.41324215447268303,73.93943320253092,254.3268990323228
10.6,0.2812967,3.43738246,32.037876129,-0.206568047,0.000113294,0.479964167,0.6584349920976809,0.5225284417913809,23.286187935060305,179.96857564619722
7.4,4.30948782,1.496877313,32.262348175,0.760415971,0.676012397,0.79134351,4.006639308719614,1.2889723661384982,52.12552177104587,41.637204802958536
7.5,5.438561916,0.164208353,32.738624573,0.765978813,0.949922979,0.852132678,5.342043371374652,1.4883572517754515,55.072996181155425,51.11872372579967
8.0,2.741438866,2.28488183,34.425483704,0.185148686,0.607875764,1.058460832,3.675493886469698,1.2345575374458018,30.97850390054847,73.06015020803625
10.1,5.234181881,0.059923992,32.076572418,-0.696058691,-0.726612806,0.505712569,3.058326797635617,1.1261478915330823,63.31634774091073,226.23032812575516
7.8,1.203150868,5.31351757,35.954212189,0.546840668,-0.0464334,1.41924727,5.583790489304007,1.5216614571634188,21.140980079220054,355.1465361970114
36.799999,1.175704598,5.883956432,32.504432678,0.065905571,-0.587185264,0.480748385,1.399289259764388,0.7617408274654143,50.86734157114652,276.4040656571018
8.4,0.429245114,3.59337306,32.676746368,0.465498567,-0.266272187,0.844586551,2.413741558211205,1.000458012901537,32.41368751618473,330.2297937156312
10.3,3.868997335,4.614377022,32.786571503,0.023893474,-1.08178699,0.659330606,3.8718372660597056,1.2671033256374067,58.644618247289515,271.2652885274165
7.5,3.666454077,4.551352501,32.247009277,-0.081249751,0.479452699,0.740430117,1.892360943154895,0.8858403754495391,33.295498242719425,99.61816904857392
8.0,3.37422514,5.941474915,32.461456299,0.786442339,-0.202331617,0.703789592,2.7847152227684564,1.0745926789333493,49.08519130974771,345.57214839272854
8.4,5.025696278,1.364267826,34.009868622,0.775509596,-0.836860776,0.809309363,4.718723662945102,1.3988326336395185,54.650637791223694,312.82092950387727
15.6,2.373932362,2.224194288,31.637813568,1.078087091,-0.763258517,0.227123275,4.332125139077888,1.3403060551980683,80.24379259661244,324.702467143395
8.0,0.77753973,0.016641814,33.330871582,-0.625215054,-0.299920142,0.863702953,2.958536813174871,1.1076230163491743,38.75950721459207,205.62736794966298
9.3,4.124472141,2.556725502,32.833778381,-0.110877931,-0.108793832,0.710525095,1.2756423823297858,0.7273073106251883,12.332239478708402,224.45643221199282
9.4,3.101328373,4.254179955,36.018554688,0.205653802,-0.452965796,0.966506183,2.8494799895274716,1.087016881377745,27.23508366720223,294.4188174140557
7.9,1.967346907,1.137481213,31.210666656,0.059130833,1.012239933,0.4556306,2.9799913326386482,1.1116318549895368,65.80298937790317,86.65681895792363
33.400002,4.559984207,5.247410297,31.676668167,0.487659574,0.249548599,0.156478748,0.7827156812392778,0.5697121746569682,74.05807901824808,27.100054681162703
7.8,1.920445919,2.622575998,33.120601654,-0.744386613,0.305456936,0.907702863,3.548183187085149,1.2129879871056088,41.55496197332305,157.6893443516011
7.9,0.537708938,2.364334583,33.969802856,-0.593845546,1.04942143,0.962186575,5.7388213363350875,1.5426408769890396,51.41119557304133,119.50460995752235
8.1,0.472805321,0.892377317,32.791954041,0.395706505,1.224406242,0.836685002,5.681077686098355,1.534860279022041,56.967048036124986,72.09008227747836
6.0,5.674637318,4.232001781,34.047523499,0.48830685,-0.328962207,1.358533025,5.286733400029028,1.480632193830353,23.43155139374344,326.03266756206085
7.0,5.327075481,2.443243742,33.063663483,1.01027894,-0.540603995,1.021835804,5.684136835615677,1.535273469566191,48.27373883506495,331.84859976581276
10.3,2.984830856,3.808762312,33.204353333,0.145951092,0.466898829,0.722668171,1.83649141892827,0.8726657568359429,34.09434644314032,72.64092135237331
7.8,2.142867088,3.775965691,32.344226837,0.773470819,0.520000279,0.869592011,3.9183721793907162,1.2746951257456165,46.984508682143804,33.91272861450534
8.3,3.5487988,5.626584053,37.145122528,-0.012380281,-0.225341216,1.463971853,5.291252196156051,1.481264838360194,8.763542167492748,266.85532252144185
13.8,3.174078226,4.264875412,32.152282715,0.14168188,-0.328107715,0.422565371,0.7386279528374673,0.5534346578695838,40.223383475381354,293.35541813010775
7.9,0.297098786,0.645203114,33.89491272,-0.081399776,-0.415865242,0.987226903,2.783358387359504,1.0743308526908926,23.230921449972893,258.92517474192726
7.9,5.406247616,5.125241756,32.323253632,0.289216638,-0.338109314,0.701514542,1.6641664786462682,0.8307146468836597,32.384683264793914,310.543477155756
8.4,5.55191946,3.078468561,32.974018097,1.635677814,0.017918207,0.6977036,7.626598537497211,1.778356906474871,66.90041405011051,0.6276276202076474
8.2,2.516232252,0.366862029,31.916835785,-0.129153103,-0.201085359,0.569888175,0.9209360532898313,0.6179711786349895,22.75130576728418,237.28817833874965
16.6,1.285232663,2.630826473,31.653694153,-0.322888196,-0.77430737,0.24924092,1.8470640658412847,0.8751741121370638,73.45369793220938,247.363736118977
7.4,3.225212336,2.280417681,32.926696777,0.348690927,0.075683862,1.087395906,3.158487832622492,1.1444401539289484,18.166349697646982,12.24617744670718
8.0,1.333989501,3.356654167,35.331272125,0.40031004,-0.625653148,1.127379656,4.395438843864772,1.3500647682573566,33.37833250024049,302.6122277231406
17.799999,5.903222561,3.711601734,31.407457352,-0.229442567,-0.12826474,0.181813493,0.2463425333874271,0.3196120794270425,55.32945720325337,209.20639758782212
8.4,4.267730236,1.343965173,31.627885818,0.481662095,0.033618409,0.577607632,1.3667578362104802,0.7528340771565324,39.89293245272288,3.992579478778964
7.9,5.679557323,3.54729557,36.618652344,-0.299042881,-0.187941954,1.401096702,5.034846703904105,1.4449293377551011,14.148720072466302,212.14846923413555
16.200001,1.257556081,1.774137974,32.188079834,0.018254699,0.033368316,0.258972496,0.1652223360930629,0.26175070626977587,8.355282470518532,61.31839331297596
7.9,5.212409496,0.333869278,31.138753891,0.369264454,-0.166830212,1.121826768,3.4308476779484356,1.1927631173142508,19.859631261297658,335.6869944107738
25.200001,5.331837177,3.712976933,33.374240875,-0.479387015,0.580563724,0.6241225,2.306377275910615,0.9779545197920038,50.34288586251852,129.54739981373586
7.6,0.870155752,3.893090963,34.639915466,1.220396042,1.085838318,1.268402934,10.314743098666662,2.0681531266195314,52.17133904965564,41.660851381622024
8.5,2.429846525,2.190841198,31.36315155,-0.780269206,-0.380362391,0.486540139,2.387939741698146,0.9950964220502688,60.7292175472625,205.98811537540848
8.8,1.105387688,2.904401779,31.477325439,1.067198277,-0.133744836,0.440662503,3.2579394597409927,1.1623180653928857,67.72057736470279,352.8567442488968
